atlas_year,quad_prefix,quad_suffix,sr,percent_conf,night_survey,complete,effort_hr,travel_hr,effort_mi
1999,4408718,NW,1,100,,,,,
1999,,,2,100,,,,,
1999,,,8,100,,,,,
1999,,,7,57,,,,,
1999,,,7,28,,,,,
1999,,,8,50,,,,,
1999,,,7,71,,,,,
1999,,,4,75,,,,,
1999,,,6,100,,,,,
1999,,,6,83,,,,,
1999,,,6,83,,,,,
1999,,,10,80,,,0,0,0
1999,,,7,100,,,,,
1999,,,9,88,,,,,
1999,,,8,62,,,,,
1999,,,8,62,,,,,
1999,,,9,33,,,,,
1999,,,8,50,,,,,
1999,,,7,57,,,,,
1999,,,8,62,,,,,
1999,,,9,88,,,,,
1999,,,9,77,,,,,
1999,,,9,77,,,0,0,0
1999,,,8,87,,,,,
1999,,,9,33,,,,,
1999,,,8,62,,,,,
1999,,,7,85,,,,,
1999,,,7,100,,,,,
1998,,,2,100,,,,,
1999,4308832,NE,9,88,,,,,
1999,,,5,100,,,,,
1995,4308823,NE,1,100,,,,,
1999,,,2,100,,,,,
1999,,,2,100,,,,,
1995,4309111,CE,47,21,N,N,7,1,50
1999,4308962,NE,1,100,,,,,
1999,,,5,40,,,,,
1996,,,1,100,,,,,
1999,4408765,CW,41,9,N,,4,1,75
1999,4408746,CE,33,63,Y,Y,15.5,5,240
1999,4408757,CE,53,52,,Y,9,2.25,120
1998,4608911,CE,1,100,,,,,
1999,,,2,50,,,,,
1999,,,9,100,,,,,
1999,,,6,100,,,,,
1999,,,7,57,,,,,
1999,,,8,37,,,,,
1999,4509012,CE,76,56,N,Y,14,6.6000000000000005,360
1999,4409081,CE,60,48,N,Y,8.5,3.2,196
1999,4408948,CE,75,52,N,Y,14.4,2.4000000000000004,120
1999,4409033,CE,64,42,N,Y,10.5,3.8,176
1999,4408987,CE,78,55,N,Y,9.7,3.2,176
1999,4408954,CW,26,50,N,Y,9.5,2.2,54
1999,4408938,CE,86,54,N,Y,16.5,4.8,174
1999,4408988,CE,83,49,N,Y,22,6.5,360
1999,4409031,CE,86,48,N,Y,18,4.8,204
1999,4509011,CE,67,47,N,Y,19.57,8,456
1999,4409082,CE,77,45,N,Y,21.5,7.2,456
1998,,,4,100,,,,,
1998,,,9,77,,,,,
1998,,,4,50,,,,,
1998,4208961,CW,1,100,,,,,
1999,4208961,CW,2,0,,,,,
1999,4309182,SE,19,57,,,,,
1999,4308943,CE,56,19,,,10.25,7,227
1999,,,1,0,,,,,
1999,,,2,100,,,,,
1999,,,7,85,,,,,
1999,4309122,SE,9,100,,,,,
1999,,,9,100,,,,,
1999,,,6,100,,,,,
1999,4309132,NW,21,90,,,,,
1999,,,9,100,,,,,
1999,,,3,0,,,,,
1999,4208951,NE,1,0,,,,,
1997,4208961,SE,1,0,,,,,
1998,4208961,SE,1,0,,,,,
1999,4408917,SE,1,100,,,,,
1999,4208951,SE,1,100,,,,,
1999,4308913,NW,1,100,,,,,
1999,4408716,NE,1,0,,,,,
1999,,,3,33,,,,,
1999,,,5,80,,,,,
1999,,,2,0,,,,,
1999,,,3,66,,,,,
1999,,,2,100,,,,,
1999,4308914,CW,1,100,,,,,
1999,4408717,CW,5,20,,,,,
1999,,,5,100,,,,,
1999,4308885,NW,4,25,,,,,
1999,4208788,NE,4,100,,,,,
1999,,,3,100,,,,,
1997,,,4,100,,,,,
1996,4208767,CW,1,100,,,,,
1999,4509234,SE,1,0,,,,,
1999,4508715,CW,2,100,,,,,
1999,4309172,NW,5,100,,,,,
1999,4408826,NE,1,100,,,,,
1998,4309173,NE,1,100,,,,,
1998,4308933,CW,1,100,,,,,
1998,4408955,NW,1,100,,,,,
1999,,,2,50,,,,,
1999,,,3,33,,,,,
1999,,,3,100,,,,,
1999,4508988,NE,1,100,,,,,
1999,4508748,SW,1,100,,,,,
1995,,,14,92,,,,,
1996,,,16,93,,,,,
1997,,,21,95,,,,,
1998,,,61,93,,,,,
1999,,,45,88,,,0,0,0
1999,4208862,NW,1,100,,,,,
1998,4408852,NW,1,100,,,,,
1998,,,7,85,,,,,
1999,,,2,100,,,,,
1999,,,2,100,,,,,
1999,,,4,100,,,,,
1996,4308914,CW,11,63,,,,,
1997,,,10,50,,,,,
1996,4308933,CW,1,100,,,,,
1997,4208777,SW,30,6,,,,,
1999,4308728,CE,1,100,,,,,
1999,,,51,82,,,,,
1999,,,4,100,,,,,
1999,,,1,100,,,,,
1999,4408827,NE,5,100,,,,,
1999,,,2,0,,,,,
1999,4308842,CE,25,100,,,0,0,0
1999,4308831,NW,24,58,,,,,
1999,,,1,0,,,,,
1999,,,4,100,,,,,
1999,4308844,NE,49,65,,,,,
1995,,,2,100,,,,,
1996,,,2,100,,,,,
1997,,,2,100,,,0,0,0
1998,,,4,100,,,,,
1999,,,4,100,,,,,
1999,,,5,0,,,,,
1999,,,4,75,,,,,
1999,,,5,40,,,,,
1999,,,5,40,,,,,
1999,,,5,20,,,,,
1999,,,5,60,,,,,
1999,,,5,20,,,,,
1999,,,5,60,,,,,
1999,,,5,40,,,,,
1999,,,5,20,,,,,
1999,,,5,60,,,,,
1999,4408827,NW,5,60,,,,,
1999,4408827,NW,4,50,,,,,
1999,4408827,CE,5,20,,,,,
1999,4408827,CE,5,60,,,,,
1999,,,5,80,,,,,
1999,,,3,66,,,,,
1999,,,5,60,,,,,
1999,,,2,50,,,,,
1999,,,1,100,,,,,
1995,,,14,100,,,,,
1996,,,14,100,,,,,
1997,,,5,100,,,,,
1999,,,17,94,,,,,
1999,,,6,100,,,,,
1999,,,9,100,,,,,
1999,,,7,71,,,,,
1999,,,8,75,,,,,
1999,,,7,57,,,,,
1999,,,9,100,,,,,
1999,,,8,100,,,,,
1999,,,3,100,,,,,
1999,4409125,CE,79,53,N,Y,38.5,15,440
1999,4308776,SW,1,100,,,,,
1999,4308923,SW,4,100,,,,,
1999,,,9,88,,,,,
1999,,,8,62,,,,,
1999,,,9,11,,,,,
1999,,,8,75,,,,,
1998,,,2,100,,,,,
1997,,,1,100,,,,,
1999,,,4,50,,,,,
1999,4309083,CE,56,39,N,N,2.5,0,0
1999,4309063,CE,74,45,N,N,6,0,0
1999,4309074,CE,19,21,,,1,0,0
1999,4308968,CE,43,23,N,N,1,0,0
1999,4409023,CE,22,22,Y,,4,0,0
1999,4309082,CE,54,27,,,2.5,0,0
1999,4309072,CE,36,16,,,2.8,0,0
1999,4309076,CE,6,0,Y,N,0.5,0,0
1999,4409013,CE,73,26,N,N,3,0,0
1999,4309075,CE,19,57,N,N,1,0,0
1999,4308967,CE,82,37,N,N,6,0,0
1999,4309085,CE,38,34,N,N,,,
1999,4409014,CE,21,14,Y,N,2.5,0,0
1999,4409012,CE,2,100,N,Y,1,0,26
1999,4309083,CE,67,56,Y,Y,38,0,641
1999,4409011,CE,89,65,Y,Y,36,0,610
1999,4408928,CE,74,50,Y,Y,36,0,1033
1999,,,5,100,,,,,
1999,4309081,CE,48,62,N,Y,27,0,489
1999,4409013,CE,91,52,Y,Y,37,0,461
1999,4408855,CE,30,33,N,,3,2,160
1999,4308885,NW,34,52,Y,,4,1.75,96
1999,4408815,CE,20,55,N,,4,0,35
1999,4408827,NE,28,64,Y,,4,1.5,135
1999,4408825,NW,31,45,N,,2,1,40
1999,4408826,NW,20,55,N,,1,0.67,44
1999,4408816,CW,17,70,N,,7,2,96
1999,4408816,CE,17,64,Y,,7,1.5,72
1999,4408823,SE,84,58,N,,17,0,150
1999,4408826,NE,22,40,N,,2.5,1.34,88
1999,4308885,CW,8,25,N,N,2.5,1,4
1999,4308885,CE,32,25,N,N,9.25,3.5,29
1999,4308884,CW,10,30,N,N,4.75,2.5,10
1999,4408764,CE,64,20,N,N,,,
1999,4408841,CE,52,38,,,48,13,156
1998,4408841,CE,1,100,,,,,
1997,4408841,CE,1,100,,,,,
1999,4408758,SE,22,72,N,,,,
1999,4408764,CE,92,53,N,Y,118,37,1730
1999,,,3,66,,,,,
1999,,,4,50,,,,,
1999,4208885,NE,1,100,,,,,
1999,,,12,83,,,,,
1999,,,3,100,,,,,
1999,4309027,CE,9,66,,,,,
1999,,,1,100,,,1.5,0,0
1996,4309028,SE,1,0,,,,,
1999,4408841,NE,6,100,,,,,
1998,,,2,100,,,,,
1999,4408737,NE,49,18,Y,,,,
1999,,,4,75,,,,,
1999,,,3,66,,,,,
1998,,,1,100,,,,,
1997,,,2,100,,,,,
1999,,,1,100,,,0.25,0,0
1999,,,3,100,,,,,
1999,,,8,100,,,0,0,0
1999,4308728,SE,16,93,,,,,
1999,,,7,42,,,,,
1999,,,6,33,,,,,
1999,4308748,NE,7,42,,,,,
1999,4308748,NE,9,33,,,,,
1999,4308748,NE,9,44,,,,,
1999,4308738,NE,11,45,,,,,
1999,,,11,27,,,,,
1999,4308757,SW,8,50,,,,,
1999,,,11,27,,,,,
1999,4408868,NE,15,46,,,,,
1999,4309131,CE,32,46,,,10,0,75
1999,4309028,CE,4,100,,,1,2,20
1999,4309038,CE,71,57,,,23,2.5,150
1999,4309111,CE,9,100,,,5,0,35
1999,4309121,CE,60,71,,Y,7,6,120
1999,4309112,CE,3,100,N,Y,,,
1999,4309018,CE,36,72,Y,Y,7,4,120
1999,4308831,CE,13,61,Y,,11.5,0,55
1999,4308821,SE,2,100,N,Y,,,
1999,,,7,100,,,,,
1998,4308738,NE,1,100,,,,,
1999,,,2,100,,,,,
1999,4508828,CE,4,75,N,N,,,
1999,4309183,NW,105,69,,,27,0,388
1999,4309183,NW,99,39,,,36.5,12.5,340
1998,4308738,NE,2,100,,,0.5,0,0
1999,4309023,CE,85,50,Y,Y,40,0,582
1999,,,5,80,,,1.25,0,0
1996,4409147,CE,6,0,,,,,
1997,,,1,100,,,,,
1999,,,1,0,,,,,
1999,4508945,NW,2,100,,,,,
1999,,,5,100,,,,,
1999,4309026,CE,91,54,Y,Y,30,11.5,461
1999,4309036,CE,82,50,Y,Y,24,5.5,289
1999,4309171,NE,9,88,Y,Y,26,6,330
1999,4208856,CE,41,34,N,N,5,10,510
1999,4208865,CE,30,53,N,N,5.5,6,350
1999,4208854,CW,36,52,Y,N,22,15,650
1999,4208866,CE,47,36,N,N,5,9,510
1999,4309047,CE,89,49,Y,Y,49.99,18.419999999999998,644
1999,4309054,CE,74,48,Y,Y,37.92,14.83,541
1999,4309064,CE,77,49,Y,Y,48.5,13.17,593
1999,,,1,100,,,,,
1999,4309056,CE,87,49,Y,Y,46.16,14.42,525
1999,4309055,CE,81,50,Y,Y,39.58,14.84,497
1999,4408962,CE,61,62,Y,,7.5,1.5,60
1998,,,1,100,,,,,
1999,,,4,100,,,,,
1999,4508816,CE,42,21,Y,N,2.75,2,90
1999,4408887,CE,79,49,Y,Y,12.75,3,135
1999,4408941,CE,80,53,Y,Y,14.5,2,100
1999,4408837,NW,79,48,Y,Y,10.25,6,280
1999,4408857,CE,67,20,Y,Y,6,2,80
1999,4408858,CE,80,56,Y,Y,14,180,120
1999,4508818,CE,43,13,N,N,1.75,2,80
1999,4408962,CW,68,41,Y,N,12.75,3,120
1999,4609058,NW,1,100,,,,,
1999,4409132,CW,1,100,,,,,
1999,4309073,NW,15,40,N,Y,,,
1999,4309182,SE,37,59,,,0,0,0
1999,4408951,CE,91,50,Y,Y,15.75,3,120
1999,4408873,CE,83,49,Y,Y,6.5,8,320
1999,4408868,CE,95,51,Y,Y,28,1.86,84
1999,,,1,100,,,,,
1999,4408961,CE,90,48,Y,Y,17.75,2,80
1999,4408875,CE,82,51,Y,Y,17.25,7.5,300
1999,4408876,CE,75,52,Y,Y,12,3,120
1999,4408837,CW,73,52,Y,Y,10.25,4.5,240
1999,4408865,SE,116,50,Y,Y,22.25,5,250
1999,,,1,100,,,,,
1999,4408874,CE,80,50,Y,Y,9.5,6,260
1999,4208878,CE,51,37,,,28,5.25,0
1999,4208968,CE,59,40,,,26,4,0
1999,4209061,CE,50,36,,,28.2,3.5,0
1999,4209071,CE,54,25,,,22.7,4,0
1999,4208974,CE,52,36,,,27.3,4.25,0
1999,4208967,CE,47,23,,,24.299999999999997,4,0
1999,4208858,CE,50,26,,,24.2,4,0
1999,4409133,CE,80,47,Y,,42,0,634
1999,4409132,CE,81,49,Y,,40,0,626
1999,4409124,CE,50,52,Y,,39,0,566
1999,4309142,CE,73,46,Y,Y,47,54,287
1999,4309131,NW,53,67,Y,Y,27.5,20.743,59
1999,4309132,NE,57,63,Y,Y,26,44,128
1999,4308843,CE,19,73,,,36,8,246
1999,4209055,SW,2,50,,,,,
1999,4509286,SE,25,12,N,N,2,0,0
1999,4509267,NW,21,0,N,N,3,0,0
1999,4509265,CE,77,42,N,Y,23,0,615
1999,4509261,CE,71,47,N,Y,33,0,553
1999,4509266,CE,75,49,Y,Y,31,0,652
1999,4509166,CE,55,54,,,31,0,247
1999,4509176,CE,54,46,Y,Y,39,0,378
1999,4509155,CE,64,40,Y,Y,51,0,424
1999,4509156,CE,51,56,N,Y,31,0,226
1999,4509284,CE,12,25,Y,Y,,,
1999,4509282,CE,61,24,N,N,0,0,0
1999,4509281,CE,30,33,N,,2.5,0,0
1999,4509286,CE,28,17,N,N,3,0,0
1999,4509286,SE,54,9,N,N,8.5,4,180
1999,4509286,SE,90,22,N,N,11,0,173
1999,4509177,CE,44,25,N,,8,0,0
1999,4508924,SE,5,80,,,3,0,0
1999,4508923,CE,3,33,,,6,0,0
1999,4508943,CE,10,30,,,10,0,0
1999,4508826,CW,69,31,,,14,0,0
1999,4508828,SE,31,9,,,7,0,0
1999,4508827,SE,15,40,,,17,0,0
1999,4508837,CW,85,24,,,10,0,0
1999,4408748,CE,14,92,,,15,0,146
1999,4508827,CE,5,80,,,6,0,0
1999,4309068,CE,21,57,Y,Y,11,0,18
1999,4409274,CE,4,75,,,,,
1999,4508924,NW,4,25,,,,,
1999,,,12,41,,,,,
1999,4308767,NE,1,100,,,,,
1999,,,5,40,,,,,
1999,4408834,SE,1,100,,,,,
1999,,,1,0,,,,,
1999,4408828,NE,1,0,,,,,
1998,4509284,NE,2,0,,,0,0,0
1999,4408955,SW,1,100,,,,,
1999,4309172,CW,98,55,Y,Y,126,0,0
1999,4209063,CE,38,44,,,27,5,0
1999,4209051,CE,58,34,,,25,4.75,0
1999,4208958,CE,56,35,,,23.8,5.25,0
1999,4209053,CE,59,38,,,23,5,0
1999,4209052,CE,32,50,,,25.4,3.5,0
1999,4209084,CE,43,30,N,N,6.5,0,0
1999,4209083,CE,57,40,N,N,14,0,0
1999,4209072,SW,60,43,N,N,8.5,0,0
1999,4209072,CE,3,100,,,2,0,0
1999,4209073,CE,59,37,N,N,10.5,0,0
1999,4309013,CE,71,33,N,N,19.75,0,0
1999,4209082,CE,62,27,N,,11,0,0
1999,4209082,SE,51,31,N,N,8.5,0,0
1999,4309012,CE,67,22,N,,22.5,0,0
1999,4209084,NW,55,25,,,0,0,0
1999,4209056,NE,39,5,N,Y,3.58,1.5,70
1999,4209056,SE,41,2,N,,4.33,4.33,60
1999,4209056,CE,33,3,N,Y,2.25,4,40
1999,4209081,CE,4,50,,,2,1.5,30
1999,4609056,CE,12,58,N,N,3,2.25,55
1999,4609045,CE,4,100,N,Y,3,3,0
1999,4609057,CE,10,90,Y,Y,8.5,0.5,20
1999,4409032,CE,14,64,Y,Y,,,
1999,4408986,CE,8,62,N,Y,0,0,0
1999,4508917,CE,12,91,N,Y,6,2.1,122
1999,4508918,CE,26,42,N,Y,14.5,10,242
1999,4508913,CE,40,45,Y,,14,8,105
1999,4408985,CE,18,61,Y,Y,12.4,2.25,37.800000000000004
1999,4408985,CW,7,85,N,Y,0.5,0,0
1999,4508914,CE,9,44,N,Y,13,5.5,146
1999,4408983,CE,73,39,N,N,18.5,9,360
1999,4408716,NE,1,100,,,0,0,0
1999,,,7,100,,,,,
1999,,,7,85,,,,,
1999,4609044,NW,5,100,,,,,
1999,4408815,NE,1,100,,,,,
1999,,,2,100,,,,,
1999,,,7,85,,,,,
1999,4409115,CE,9,77,Y,,68,0,440
1999,4409114,CE,2,100,N,N,1,1,47
1999,4409251,CE,2,50,,,4,4,160
1999,4508825,NW,22,86,Y,Y,27.5,11,73
1999,4508825,CE,20,55,Y,,18.5,10.5,151.6
1999,4508841,CE,83,43,Y,,35,0,672
1999,4508824,CE,51,33,Y,Y,20,9,520
1999,4208768,SW,50,0,N,N,3,0,0
1999,4208861,CE,30,0,N,N,1,0,0
1999,4208778,SW,41,0,N,N,2,0,0
1999,4208758,NW,40,0,N,N,2,0,0
1999,4208851,CE,53,0,N,N,1,0,0
1999,4208852,NE,50,2,N,N,3,0,0
1999,4208853,NE,59,1,N,N,2,0,0
1999,4208863,SW,44,0,N,N,2,0,0
1999,4208864,SE,45,0,N,N,1,0,0
1999,4208854,NW,25,4,N,N,0.5,0,0
1999,4508851,SW,60,0,N,N,2,0,0
1999,4408851,SW,1,100,,,,,
1999,4308954,CE,19,31,Y,Y,19.67,4.51,192
1999,4509283,NW,1,100,,,,,
1999,,,2,50,,,,,
1999,4509226,NW,6,100,,,,,
1999,,,3,100,,,,,
1999,,,1,100,,,,,
1999,,,10,100,,,,,
1999,4309011,SW,6,33,,Y,12,0,216
1999,4508852,SE,60,3,N,N,3,0,0
1999,4508853,SW,61,0,N,N,3,0,0
1999,4508863,SE,54,1,N,N,2,0,0
1999,4508748,NE,54,0,N,N,2,0,0
1999,4508747,NW,40,5,N,N,0.5,0,0
1999,4508757,CW,59,8,N,N,2,0,0
1999,4508758,NW,64,4,N,N,3,0,0
1999,4508768,SW,49,0,N,N,2,0,0
1999,4309077,CE,10,80,N,,9,0,0
1999,4309015,CE,32,56,Y,Y,14,3.5,131
1998,4509216,SW,79,32,N,,28,12,196
1999,4409275,CE,85,16,Y,Y,18,3.5,284
1999,4409266,CE,62,74,N,,12,3.5,199
1999,4409273,CE,71,63,Y,,12,3.25,162
1999,4409253,CE,76,76,Y,,35.5,10.75,539
1999,4409272,CE,67,70,N,,16,4.75,210
1999,4509227,CE,36,66,,Y,13,3,120
1999,4509212,CE,82,67,,Y,14,9,210
1999,4409283,CE,63,76,N,Y,11.5,4.5,193
1999,4409282,CE,70,65,N,,15,6,279
1999,4409286,CE,69,65,,Y,14,7,420
1999,4409276,CE,64,67,N,,12,2.75,155
1999,4409275,CE,79,73,Y,,22,6,238
1999,4408755,CE,53,49,N,,13,0,0
1999,4408851,CE,63,57,,Y,18.5,0,150
1999,4408754,NW,35,51,N,,8,0,0
1998,4509216,SW,2,0,,,,,
1999,4308938,NW,2,100,N,N,,,
1999,4309021,NE,5,100,N,N,7,0,0
1999,4308942,CE,4,50,,,,,
1999,,,7,85,,,,,
1998,4308964,SE,1,0,,,,,
1999,4308915,CW,7,57,,,,,
1999,,,8,75,,,,,
1999,,,7,14,,,,,
1999,,,2,0,,,,,
1999,4308953,CE,9,33,,,,,
1999,,,7,100,,,,,
1999,4308923,NW,7,100,,,1,0,0
1999,4308913,NE,1,100,,,,,
1999,4308913,NW,1,100,,,,,
1997,4208861,CE,50,88,Y,Y,55.5,90,1519
1997,4208767,NW,32,15,,,3,0,24
1997,4208873,CE,67,55,N,Y,18.2,4,208.1
1999,,,4,50,,,,,
1997,4208778,CE,51,66,N,,25.25,25.25,56
1997,4208768,CE,49,51,N,Y,12.5,0,115
1998,4308933,CW,1,100,N,N,,,
1998,4308934,CE,1,100,N,N,,,
1999,4508861,NW,26,80,Y,Y,45,45,1300
1999,4309041,CE,34,35,N,N,8.5,6,370
1999,4308948,CE,52,61,N,Y,18,0,374
1999,4308947,CE,5,40,Y,Y,0,0,0
1999,4309173,NE,1,100,,,,,
1999,4208974,NW,15,53,N,Y,21,11,440
1999,4308946,CE,90,52,Y,Y,93.1,44,2208
1999,4309032,CE,35,68,Y,Y,,,
1999,4308946,SW,2,0,Y,Y,18.4,9,423
1999,4308946,SE,59,32,N,N,14.8,5.2,316
1999,,,2,100,,,,,
1999,4309031,CE,49,61,N,Y,23,14,852
1999,4309032,SE,8,50,Y,Y,0,0,0
1999,4308946,SE,75,49,Y,Y,28.25,22.8,682
1999,4308938,CE,74,55,Y,Y,69.25,68.7,1894
1999,4309053,CE,48,56,Y,Y,33,21.1,700
1999,4309052,CE,47,61,Y,Y,25,22,600
1999,4309051,CE,47,40,N,Y,26.5,18.099999999999998,540
1999,4309042,CE,30,56,N,N,16.25,13.5,632
1997,4308954,CW,1,100,,,,,
1998,4308954,NE,1,0,,,,,
1999,,,2,100,,,,,
1999,4308955,CE,35,51,Y,Y,34.93,6.92,252
1999,4308952,CE,42,47,Y,Y,30,9.5,329
1999,4308951,CE,23,17,Y,Y,15,4.5,185
1999,4308945,CE,19,100,N,Y,4,1,28
1999,4308942,CE,37,54,Y,Y,24.5,22.5,392
1998,4308948,CE,13,7,,,4,0,130
1999,4308941,CE,36,30,Y,Y,11.5,26.5,322
1999,4308944,CE,32,50,Y,Y,28.5,24,310
1999,4309048,CE,12,25,Y,,1,0,0
1999,4308936,CE,10,0,Y,Y,1.75,4,75
1999,4308925,CE,14,35,Y,Y,7,3.5,145
1999,4308934,CE,32,50,Y,N,18.25,3,95
1999,4308932,CE,30,16,Y,Y,14.25,10,295
1999,4308931,CE,25,28,Y,Y,19.5,13,299
1998,4308954,NW,17,35,N,N,3.5,0,0
1999,4308953,SE,75,42,,N,,,
1999,4308955,CW,38,26,Y,N,4,0,0
1999,4308933,CW,6,33,,Y,2,0,16
1999,4308955,SW,50,40,Y,Y,37.33,12.59,463
1999,4308926,CE,15,80,Y,Y,5,0.75,45
1998,4308924,CE,21,76,N,N,13,0,137.3
1999,4308924,CE,8,50,N,N,8.6,0,97.4
1999,4308923,CE,21,76,N,Y,18,3.8,140
1999,4309182,CE,33,42,N,Y,11,0.68,45
1999,4308922,CE,28,82,N,Y,17,5,275
1999,4308921,CE,20,45,N,Y,16.5,10.5,490
1999,4308911,CE,50,8,N,N,9,10,40
1999,4308917,CE,22,31,Y,Y,14.5,1.75,70
1999,4308914,CE,2,100,Y,Y,2,0.5,0
1999,4308913,CE,16,56,Y,N,10.5,3,0
1999,4308912,CE,12,33,N,N,6,2,20
1999,4208987,CE,27,37,N,N,15,4,239
1999,4208986,CE,12,83,Y,Y,9,3,130
1999,4208983,CE,3,0,Y,Y,2.5,1,23
1999,4208982,CE,4,50,Y,Y,2.5,0.4,25
1999,4308916,CE,26,53,Y,Y,26.5,31,284
1999,4308923,CW,6,16,N,Y,51.5,0,0
1999,4308923,SW,21,57,N,N,9,0,0
1999,4308917,CW,16,56,N,Y,7,0.5,12
1999,4308913,SW,10,40,N,Y,13,0,45
1999,4308925,NE,53,54,Y,,116,122,170
1999,4508711,CW,23,43,,Y,24,0,0
1999,4508711,CW,24,50,,Y,12,0,128
1999,4508712,CE,15,80,Y,Y,26,6,96
1999,4408773,CE,32,15,N,N,12,0.25,16
1999,4508712,SE,103,40,,Y,85.25,7,527
1999,4408774,CE,13,53,,Y,12.5,1,81
1999,4609055,CE,17,64,Y,,30,9,370
1999,4408773,NE,9,22,,Y,3,0.5,30
1999,4508713,CE,28,71,N,Y,15,0,139
1999,4308914,CW,31,51,N,N,0,0,0
1999,4408775,CE,25,24,N,Y,10.5,0,0
1999,4508721,NE,29,48,,Y,0,0,0
1999,4508721,NE,25,52,N,Y,36,9,180
1999,4508628,NW,15,46,,Y,,,
1999,4408773,NE,43,25,N,Y,12.5,5.25,175
1999,4508638,SW,6,83,,N,,,
1999,,,4,100,,,,,
1999,,,6,16,,,,,
1999,,,1,0,,,,,
1999,4508712,NW,3,66,,,,,
1999,4408871,CE,3,100,N,N,,,
1999,4408875,CE,78,55,Y,Y,25,0,310
1999,4408881,CE,4,100,,Y,,,
1999,4408787,SW,23,78,N,,,,
1999,4308937,CE,50,54,N,N,25,0,0
1999,4309021,CE,16,75,,Y,15,15,0
1999,4308956,CE,29,72,,Y,25,0,0
1999,,,4,75,,,,,
1999,4609135,CE,3,0,Y,,20,0,0
1999,4609162,CE,1,0,N,,4,0.5,0
1999,4609068,CE,90,42,N,N,41.5,4.5,191
1999,4609162,CE,13,61,N,,10,3,195
1999,4609068,CE,44,27,N,,18,0,213
1999,4609164,CE,79,48,N,Y,21,5,370
1999,4609155,CE,76,48,Y,Y,20,5,460
1999,4609171,CE,88,43,N,Y,19,5,310
1999,4609133,CE,81,46,Y,Y,25,6.25,395
1999,4609154,SE,44,15,Y,N,6,2,120
1999,4609141,CE,78,55,Y,Y,24,3.25,275
1999,4309016,CE,48,54,,,14,0,0
1999,4609165,CE,81,43,Y,Y,20,7.5,550
1999,4609141,SW,65,43,N,Y,20,4,260
1999,4609151,CE,87,49,Y,Y,20,2.25,200
1999,4209075,CE,31,70,N,N,13,0,0
1999,4209075,CE,52,3,N,N,10,3.5,166
1999,4209074,CE,47,19,,N,8,6.5,336
1999,4209074,CE,33,72,N,,16.5,0,0
1999,4209066,CE,56,14,N,N,12,3,124
1999,4209066,CE,39,46,N,,17,0,0
1999,4209055,CE,29,65,,,11.5,0,0
1999,4209076,CE,27,70,N,,8,0,0
1999,4609017,CE,2,0,N,N,5.2,1.5,50
1999,4209086,CE,32,68,N,,12.5,0,0
1999,4209085,CE,40,62,,,16,0,0
1999,4209054,CE,34,55,N,,13.5,0,0
1999,4209064,CE,21,76,N,,10.5,0,0
1999,4209064,CE,56,10,N,N,9,2,106
1999,4209086,CE,50,12,N,N,9.125,2,120
1999,4209054,CE,52,15,,,11.5,1.5,106
1999,4209085,CE,59,11,N,,8.5,3,471
1999,4609162,CE,52,34,N,,7.5,2,0
1999,4609162,CE,18,11,N,,4,1,0
1999,4209076,CE,55,18,N,N,9.5,2.25,116
1999,4209055,CE,51,11,N,N,10.5,1.75,166
1999,4309016,CE,58,17,N,N,9.5,1.75,84
1999,4609085,CE,50,10,,N,9,10,560
1999,4609154,CE,87,48,Y,Y,21,5,405
1999,4409277,SE,129,68,Y,N,76,8.25,203
1999,4509267,NW,82,52,,Y,53,41,2034
1999,4609172,NW,77,46,N,Y,20,10,485
1999,4609173,CE,84,41,N,Y,19,6,325
1999,4609135,CE,74,43,Y,Y,23,10,535
1999,4308958,CE,26,3,N,N,4.5,0,0
1996,4309065,SW,1,0,,,,,
1999,4609038,CE,20,85,,,28,24,60
2000,4408836,CE,1,100,,,,,
1998,4609038,CE,22,27,Y,,11,11,30
1999,4308933,CE,26,19,Y,N,8,4.75,138
1999,4509085,CE,10,10,Y,Y,2,0,0
1999,4509171,CE,30,66,Y,Y,43,16,229
1999,4509063,CE,8,75,N,Y,3.5,5.25,245
1999,4509181,CE,32,18,N,Y,5.75,9.5,497
1999,4509172,CE,13,53,N,Y,4,7,298
1999,4509131,CE,9,88,N,Y,6,6,19
1999,4609112,NW,3,0,N,,1,0,0
1999,4509084,CE,34,52,Y,Y,4.5,0,0
1999,4609114,CE,5,40,N,Y,8,0,40
1999,4509064,CE,48,41,Y,Y,39,1.2000000000000002,8.4
1999,,,6,100,,,0,0,0
1999,,,7,100,,,,,
1999,4609111,CE,15,26,Y,Y,8,5,208
1999,4309044,CE,56,35,Y,Y,12,3.5,134
1999,4309046,CE,44,38,N,Y,11,1,106
1999,4309045,NE,9,55,N,Y,4.5,0,0
1999,4309045,CE,26,46,Y,Y,9,0,23
1999,4408867,NW,2,100,N,N,,,
1998,4309161,SW,4,100,,,,,
1999,4309161,SW,73,21,N,N,,,
1999,4309141,CE,63,44,N,N,16,4,223
1999,4408848,NE,1,100,,,,,
1999,4308946,SW,1,0,,,,,
1999,4408863,CE,27,14,N,N,4.5,3,170
1999,4408864,NW,121,73,Y,Y,28,0,97
1999,,,42,71,,,,,
1997,,,3,100,,,,,
1999,4408864,CE,63,52,N,Y,15,0.68,97
1998,4408864,CE,49,57,N,Y,,,
1999,4508971,CE,3,66,,,2,0,0
1998,4408864,NW,104,62,,Y,23,0,76
